Chrom.1		
UV		
ml	mAU	
11.456	125.8472	
11.456	125.8225	
11.457	125.8	
11.458	125.7766	
11.459	125.7527	
11.46	125.7296	
11.461	125.71	
11.461	125.6868	
11.462	125.6638	
11.463	125.639	
11.464	125.6185	
11.465	125.5976	
11.466	125.5791	
11.466	125.5576	
11.467	125.5365	
11.468	125.5145	
11.469	125.4921	
11.47	125.4688	
11.471	125.4462	
11.471	125.4234	
11.472	125.4	
11.473	125.3773	
11.474	125.3564	
11.475	125.3353	
11.476	125.3145	
11.476	125.2924	
11.477	125.2729	
11.478	125.2505	
11.479	125.2285	
11.48	125.2082	
11.48	125.1871	
11.481	125.1642	
11.482	125.1436	
11.483	125.1222	
11.484	125.1008	
11.485	125.0786	
11.485	125.0584	
11.486	125.0359	
11.487	125.0159	
11.488	124.9961	
11.489	124.976	
11.49	124.9562	
11.49	124.9368	
11.491	124.9186	
11.492	124.8999	
11.493	124.8809	
11.494	124.8618	
11.495	124.842	
11.495	124.822	
11.496	124.8014	
11.497	124.7814	
11.498	124.7617	
11.499	124.7417	
11.5	124.7198	
11.5	124.6983	
11.501	124.6776	
11.502	124.6569	
11.503	124.6361	
11.504	124.6168	
11.505	124.5961	
11.505	124.5754	
11.506	124.5533	
11.507	124.5327	
11.508	124.5109	
11.509	124.4881	
11.509	124.4656	
11.51	124.4433	
11.511	124.4211	
11.512	124.3976	
11.513	124.3759	
11.514	124.3556	
11.514	124.3347	
11.515	124.3119	
11.516	124.2898	
11.517	124.2689	
11.518	124.2499	
11.519	124.2301	
11.519	124.2092	
11.52	124.1884	
11.521	124.1674	
11.522	124.146	
11.523	124.1256	
11.524	124.1056	
11.524	124.085	
11.525	124.0636	
11.526	124.0427	
11.527	124.0221	
11.528	124.0012	
11.529	123.979	
11.529	123.9572	
11.53	123.9375	
11.531	123.9189	
11.532	123.8991	
11.533	123.8782	
11.534	123.8572	
11.534	123.8357	
11.535	123.8151	
11.536	123.7955	
11.537	123.7763	
11.538	123.756	
11.539	123.7351	
11.539	123.7152	
11.54	123.6957	
11.541	123.677	
11.542	123.6572	
11.543	123.6369	
11.543	123.6172	
11.544	123.5964	
11.545	123.5765	
11.546	123.5584	
11.547	123.5401	
11.548	123.5213	
11.548	123.5029	
11.549	123.4854	
11.55	123.4694	
11.551	123.4506	
11.552	123.4299	
11.553	123.41	
11.553	123.3893	
11.554	123.3697	
11.555	123.3515	
11.556	123.3316	
11.557	123.31	
11.558	123.2885	
11.558	123.2682	
11.559	123.2483	
11.56	123.2269	
11.561	123.2068	
11.562	123.1864	
11.563	123.1658	
11.563	123.1458	
11.564	123.1253	
11.565	123.1051	
11.566	123.0851	
11.567	123.0646	
11.568	123.0424	
11.568	123.0201	
11.569	122.9989	
11.57	122.9781	
11.571	122.9582	
11.572	122.9402	
11.572	122.9213	
11.573	122.9001	
11.574	122.8816	
11.575	122.8638	
11.576	122.8433	
11.577	122.823	
11.577	122.8057	
11.578	122.7868	
11.579	122.767	
11.58	122.7467	
11.581	122.7289	
11.582	122.7074	
11.582	122.6874	
11.583	122.6689	
11.584	122.6509	
11.585	122.631	
11.586	122.6123	
11.587	122.5925	
11.587	122.5726	
11.588	122.5535	
11.589	122.5374	
11.59	122.5188	
11.591	122.5013	
11.592	122.4842	
11.592	122.4646	
11.593	122.4486	
11.594	122.4315	
11.595	122.4124	
11.596	122.3951	
11.597	122.3771	
11.597	122.3583	
11.598	122.3398	
11.599	122.323	
11.6	122.3053	
11.601	122.2878	
11.602	122.2692	
11.602	122.2527	
11.603	122.2332	
11.604	122.2164	
11.605	122.1986	
11.606	122.1818	
11.606	122.1634	
11.607	122.1464	
11.608	122.1296	
11.609	122.1126	
11.61	122.0944	
11.611	122.0763	
11.611	122.0561	
11.612	122.0361	
11.613	122.0184	
11.614	121.998	
11.615	121.9787	
11.616	121.9594	
11.616	121.9379	
11.617	121.9184	
11.618	121.8973	
11.619	121.8775	
11.62	121.8556	
11.621	121.8365	
11.621	121.8153	
11.622	121.7961	
11.623	121.778	
11.624	121.76	
11.625	121.7402	
11.626	121.7227	
11.626	121.7033	
11.627	121.6848	
11.628	121.6654	
11.629	121.645	
11.63	121.6255	
11.631	121.6073	
11.631	121.5893	
11.632	121.5708	
11.633	121.5526	
11.634	121.5331	
11.635	121.5141	
11.635	121.4962	
11.636	121.4797	
11.637	121.4637	
11.638	121.446	
11.639	121.43	
11.64	121.4132	
11.64	121.3982	
11.641	121.381	
11.642	121.3664	
11.643	121.3516	
11.644	121.3344	
11.645	121.3181	
11.645	121.3037	
11.646	121.2883	
11.647	121.2732	
11.648	121.258	
11.649	121.2435	
11.65	121.2282	
11.65	121.2133	
11.651	121.1983	
11.652	121.1834	
11.653	121.1682	
11.654	121.1515	
11.655	121.1351	
11.655	121.1194	
11.656	121.1042	
11.657	121.0868	
11.658	121.0694	
11.659	121.0538	
11.66	121.0383	
11.66	121.021	
11.661	121.0017	
11.662	120.9852	
11.663	120.9679	
11.664	120.9498	
11.665	120.9339	
11.665	120.9171	
11.666	120.899	
11.667	120.8812	
11.668	120.8616	
11.669	120.8424	
11.669	120.8228	
11.67	120.8042	
11.671	120.7849	
11.672	120.7643	
11.673	120.7453	
11.674	120.7285	
11.674	120.7109	
11.675	120.6928	
11.676	120.6742	
11.677	120.6557	
11.678	120.6395	
11.679	120.6242	
11.679	120.6082	
11.68	120.5908	
11.681	120.5736	
11.682	120.5574	
11.683	120.5412	
11.684	120.5239	
11.684	120.505	
11.685	120.487	
11.686	120.4704	
11.687	120.4541	
11.688	120.4378	
11.689	120.4224	
11.689	120.4071	
11.69	120.3911	
11.691	120.376	
11.692	120.3603	
11.693	120.3451	
11.694	120.3296	
11.694	120.3127	
11.695	120.2969	
11.696	120.2821	
11.697	120.2677	
11.698	120.2534	
11.698	120.2387	
11.699	120.2247	
11.7	120.2099	
11.701	120.1956	
11.702	120.1816	
11.703	120.1667	
11.703	120.1514	
11.704	120.1361	
11.705	120.1225	
11.706	120.1083	
11.707	120.093	
11.708	120.0774	
11.708	120.0627	
11.709	120.0467	
11.71	120.0307	
11.711	120.0149	
11.712	119.9978	
11.713	119.9836	
11.713	119.9697	
11.714	119.9546	
11.715	119.9405	
11.716	119.9249	
11.717	119.9087	
11.718	119.8933	
11.718	119.878	
11.719	119.862	
11.72	119.8458	
11.721	119.8298	
11.722	119.8143	
11.723	119.7982	
11.723	119.7814	
11.724	119.7645	
11.725	119.7485	
11.726	119.7325	
11.727	119.7159	
11.728	119.6996	
11.728	119.6839	
11.729	119.6677	
11.73	119.6528	
11.731	119.64	
11.732	119.6279	
11.732	119.6156	
11.733	119.6006	
11.734	119.5844	
11.735	119.5694	
11.736	119.551	
11.737	119.535	
11.737	119.5204	
11.738	119.5042	
11.739	119.4901	
11.74	119.4732	
11.741	119.4578	
11.742	119.4417	
11.742	119.4259	
11.743	119.4098	
11.744	119.3964	
11.745	119.3832	
11.746	119.3697	
11.747	119.3547	
11.747	119.3409	
11.748	119.3271	
11.749	119.3128	
11.75	119.299	
11.751	119.2857	
11.752	119.2722	
11.752	119.2547	
11.753	119.2409	
11.754	119.2258	
11.755	119.2109	
11.756	119.1985	
11.757	119.1874	
11.757	119.1741	
11.758	119.16	
11.759	119.1479	
11.76	119.1344	
11.761	119.1224	
11.761	119.1082	
11.762	119.0945	
11.763	119.0802	
11.764	119.067	
11.765	119.0525	
11.766	119.0379	
11.766	119.0231	
11.767	119.0106	
11.768	118.996	
11.769	118.9825	
11.77	118.9685	
11.771	118.9541	
11.771	118.9386	
11.772	118.9245	
11.773	118.9112	
11.774	118.8953	
11.775	118.8806	
11.776	118.8659	
11.776	118.8493	
11.777	118.8355	
11.778	118.8211	
11.779	118.8067	
11.78	118.791	
11.781	118.7754	
11.781	118.7608	
11.782	118.7461	
11.783	118.7331	
11.784	118.7189	
11.785	118.7036	
11.786	118.6915	
11.786	118.6781	
11.787	118.665	
11.788	118.6504	
11.789	118.6374	
11.79	118.6237	
11.791	118.609	
11.791	118.5941	
11.792	118.5809	
11.793	118.5655	
11.794	118.5507	
11.795	118.5379	
11.795	118.5262	
11.796	118.5138	
11.797	118.4997	
11.798	118.4843	
11.799	118.4715	
11.8	118.4584	
11.8	118.446	
11.801	118.4337	
11.802	118.4209	
11.803	118.4088	
11.804	118.3971	
11.805	118.3841	
11.805	118.3726	
11.806	118.3606	
11.807	118.3494	
11.808	118.3359	
11.809	118.3231	
11.81	118.3106	
11.81	118.2991	
11.811	118.2893	
11.812	118.2787	
11.813	118.2678	
11.814	118.2581	
11.815	118.2472	
11.815	118.2354	
11.816	118.2233	
11.817	118.211	
11.818	118.2013	
11.819	118.1903	
11.82	118.1764	
11.82	118.165	
11.821	118.1524	
11.822	118.1392	
11.823	118.126	
11.824	118.1126	
11.824	118.0982	
11.825	118.0848	
11.826	118.0717	
11.827	118.0589	
11.828	118.0459	
11.829	118.0341	
11.829	118.0217	
11.83	118.0095	
11.831	117.9959	
11.832	117.9816	
11.833	117.9696	
11.834	117.9567	
11.834	117.9424	
11.835	117.9282	
11.836	117.9148	
11.837	117.902	
11.838	117.8891	
11.839	117.8753	
11.839	117.8616	
11.84	117.8482	
11.841	117.8337	
11.842	117.82	
11.843	117.8083	
11.844	117.7955	
11.844	117.7821	
11.845	117.7696	
11.846	117.758	
11.847	117.746	
11.848	117.7339	
11.849	117.7212	
11.849	117.7081	
11.85	117.6951	
11.851	117.6817	
11.852	117.6685	
11.853	117.6566	
11.854	117.6445	
11.854	117.6314	
11.855	117.6196	
11.856	117.6099	
11.857	117.5988	
11.858	117.5863	
11.858	117.5747	
11.859	117.5631	
11.86	117.553	
11.861	117.544	
11.862	117.5344	
11.863	117.5238	
11.863	117.5127	
11.864	117.5024	
11.865	117.4929	
11.866	117.483	
11.867	117.4726	
11.868	117.4626	
11.868	117.4516	
11.869	117.4407	
11.87	117.4292	
11.871	117.4178	
11.872	117.4078	
11.873	117.3983	
11.873	117.3871	
11.874	117.3761	
11.875	117.3656	
11.876	117.3543	
11.877	117.3418	
11.878	117.3288	
11.878	117.3167	
11.879	117.3046	
11.88	117.2925	
11.881	117.2809	
11.882	117.2682	
11.883	117.2562	
11.883	117.2447	
11.884	117.2331	
11.885	117.2212	
11.886	117.2097	
11.887	117.1989	
11.887	117.1878	
11.888	117.1748	
11.889	117.1622	
11.89	117.1499	
11.891	117.1393	
11.892	117.1299	
11.892	117.119	
11.893	117.1052	
11.894	117.0927	
11.895	117.0822	
11.896	117.0694	
11.897	117.059	
11.897	117.0463	
11.898	117.0389	
11.899	117.0309	
11.9	117.0219	
11.901	117.0139	
11.902	117.0042	
11.902	116.9948	
11.903	116.9844	
11.904	116.9746	
11.905	116.9642	
11.906	116.9543	
11.907	116.9426	
11.907	116.933	
11.908	116.9226	
11.909	116.9138	
11.91	116.9059	
11.911	116.8972	
11.912	116.8868	
11.912	116.8757	
11.913	116.866	
11.914	116.8591	
11.915	116.8499	
11.916	116.8398	
11.916	116.83	
11.917	116.8195	
11.918	116.8104	
11.919	116.7999	
11.92	116.7918	
11.921	116.781	
11.921	116.7722	
11.922	116.761	
11.923	116.7502	
11.924	116.7403	
11.925	116.7308	
11.926	116.7208	
11.926	116.7107	
11.927	116.704	
11.928	116.6932	
11.929	116.6814	
11.93	116.6705	
11.931	116.6601	
11.931	116.6486	
11.932	116.6399	
11.933	116.6309	
11.934	116.6222	
11.935	116.6084	
11.936	116.5966	
11.936	116.5851	
11.937	116.5754	
11.938	116.5646	
11.939	116.5537	
11.94	116.541	
11.941	116.5277	
11.941	116.515	
11.942	116.5036	
11.943	116.4934	
11.944	116.4832	
11.945	116.4747	
11.946	116.4658	
11.946	116.4558	
11.947	116.4465	
11.948	116.4354	
11.949	116.424	
11.95	116.4121	
11.95	116.4022	
11.951	116.3909	
11.952	116.3806	
11.953	116.3699	
11.954	116.3596	
11.955	116.349	
11.955	116.342	
11.956	116.3353	
11.957	116.3274	
11.958	116.3189	
11.959	116.3102	
11.96	116.3022	
11.96	116.2948	
11.961	116.2856	
11.962	116.2777	
11.963	116.2687	
11.964	116.2613	
11.965	116.2552	
11.965	116.2488	
11.966	116.2411	
11.967	116.2341	
11.968	116.2254	
11.969	116.2158	
11.97	116.2068	
11.97	116.1994	
11.971	116.1914	
11.972	116.1849	
11.973	116.1796	
11.974	116.1739	
11.975	116.165	
11.975	116.1556	
11.976	116.1471	
11.977	116.1381	
11.978	116.1281	
11.979	116.118	
11.979	116.1089	
11.98	116.0991	
11.981	116.0888	
11.982	116.0805	
11.983	116.0723	
11.984	116.0641	
11.984	116.0542	
11.985	116.0442	
11.986	116.0323	
11.987	116.02	
11.988	116.0095	
11.989	115.9995	
11.989	115.9906	
11.99	115.9821	
11.991	115.9725	
11.992	115.9629	
11.993	115.9529	
11.994	115.9407	
11.994	115.9291	
11.995	115.9202	
11.996	115.9115	
11.997	115.9016	
11.998	115.892	
11.999	115.8836	
11.999	115.8759	
12	115.8683	
12.001	115.8605	
12.002	115.8526	
12.003	115.8443	
12.004	115.8356	
12.004	115.8267	
12.005	115.8174	
12.006	115.8077	
12.007	115.798	
12.008	115.7905	
12.009	115.7825	
12.009	115.7729	
12.01	115.764	
12.011	115.7559	
12.012	115.7491	
12.013	115.7429	
12.013	115.7361	
12.014	115.7288	
12.015	115.7219	
12.016	115.715	
12.017	115.7074	
12.018	115.6993	
12.018	115.6914	
12.019	115.6848	
12.02	115.6777	
12.021	115.6692	
12.022	115.6622	
12.023	115.6557	
12.023	115.6497	
12.024	115.6432	
12.025	115.6367	
12.026	115.6302	
12.027	115.6242	
12.028	115.6193	
12.028	115.6152	
12.029	115.6104	
12.03	115.6067	
12.031	115.6017	
12.032	115.5941	
12.033	115.5855	
12.033	115.5768	
12.034	115.5689	
12.035	115.5611	
12.036	115.5523	
12.037	115.5438	
12.038	115.5355	
12.038	115.5283	
12.039	115.5215	
12.04	115.5139	
12.041	115.5075	
12.042	115.5002	
12.042	115.4904	
12.043	115.4806	
12.044	115.472	
12.045	115.4638	
12.046	115.4552	
12.047	115.4478	
12.047	115.4399	
12.048	115.4299	
12.049	115.4201	
12.05	115.4113	
12.051	115.401	
12.052	115.392	
12.052	115.3855	
12.053	115.3782	
12.054	115.3701	
12.055	115.3616	
12.056	115.3526	
12.057	115.3473	
12.057	115.3396	
12.058	115.3329	
12.059	115.3261	
12.06	115.3176	
12.061	115.3099	
12.062	115.3016	
12.062	115.2948	
12.063	115.288	
12.064	115.2828	
12.065	115.2769	
12.066	115.2679	
12.067	115.2622	
12.067	115.2552	
12.068	115.246	
12.069	115.2404	
12.07	115.2346	
12.071	115.2261	
12.072	115.2208	
12.072	115.2161	
12.073	115.2095	
12.074	115.2049	
12.075	115.1987	
12.076	115.1937	
12.076	115.1884	
12.077	115.1817	
12.078	115.1766	
12.079	115.1718	
12.08	115.1681	
12.081	115.1637	
12.081	115.1608	
12.082	115.1546	
12.083	115.1488	
12.084	115.1454	
12.085	115.1392	
12.086	115.131	
12.086	115.1267	
12.087	115.1189	
12.088	115.113	
12.089	115.1097	
12.09	115.1035	
12.091	115.0966	
12.091	115.089	
12.092	115.0824	
12.093	115.0756	
12.094	115.0697	
12.095	115.0621	
12.096	115.0559	
12.096	115.0505	
12.097	115.0433	
12.098	115.0363	
12.099	115.0291	
12.1	115.0219	
12.101	115.0146	
12.101	115.0085	
12.102	115.0004	
12.103	114.9947	
12.104	114.9872	
12.105	114.9783	
12.105	114.9715	
12.106	114.9665	
12.107	114.9603	
12.108	114.9545	
12.109	114.948	
12.11	114.9412	
12.11	114.935	
12.111	114.9284	
12.112	114.923	
12.113	114.9155	
12.114	114.9085	
12.115	114.9014	
12.115	114.8955	
12.116	114.8911	
12.117	114.8841	
12.118	114.8777	
12.119	114.8721	
12.12	114.8664	
12.12	114.8605	
12.121	114.8543	
12.122	114.8483	
12.123	114.8428	
12.124	114.8366	
12.125	114.832	
12.125	114.8276	
12.126	114.823	
12.127	114.8182	
12.128	114.8146	
12.129	114.8098	
12.13	114.8048	
12.13	114.7989	
12.131	114.7937	
12.132	114.7898	
12.133	114.7855	
12.134	114.7825	
12.135	114.7794	
12.135	114.7751	
12.136	114.7706	
12.137	114.7655	
12.138	114.7614	
12.139	114.7568	
12.139	114.7513	
12.14	114.7486	
12.141	114.7456	
12.142	114.7416	
12.143	114.7364	
12.144	114.7311	
12.144	114.7256	
12.145	114.7192	
12.146	114.7127	
12.147	114.7081	
12.148	114.703	
12.149	114.6965	
12.149	114.6917	
12.15	114.6865	
12.151	114.68	
12.152	114.674	
12.153	114.6671	
12.154	114.6618	
12.154	114.6552	
12.155	114.6481	
12.156	114.6428	
12.157	114.637	
12.158	114.6307	
12.159	114.6256	
12.159	114.6208	
12.16	114.6159	
12.161	114.6106	
12.162	114.604	
12.163	114.5971	
12.164	114.5904	
12.164	114.5846	
12.165	114.5792	
12.166	114.574	
12.167	114.5687	
12.168	114.564	
12.168	114.5587	
12.169	114.5541	
12.17	114.55	
12.171	114.5452	
12.172	114.5417	
12.173	114.5394	
12.173	114.5361	
12.174	114.5315	
12.175	114.5279	
12.176	114.5261	
12.177	114.5232	
12.178	114.5198	
12.178	114.5166	
12.179	114.514	
12.18	114.5103	
12.181	114.5075	
12.182	114.5041	
12.183	114.5006	
12.183	114.4979	
12.184	114.4946	
12.185	114.4923	
12.186	114.489	
12.187	114.4854	
12.188	114.4824	
12.188	114.4787	
12.189	114.4752	
12.19	114.4717	
12.191	114.4674	
12.192	114.4635	
12.193	114.4604	
12.193	114.4558	
12.194	114.4506	
12.195	114.4477	
12.196	114.4451	
12.197	114.4414	
12.198	114.4375	
12.198	114.4327	
12.199	114.427	
12.2	114.4204	
12.201	114.4151	
12.202	114.4103	
12.202	114.4051	
12.203	114.3993	
12.204	114.393	
12.205	114.3877	
12.206	114.382	
12.207	114.3766	
12.207	114.3733	
12.208	114.3696	
12.209	114.3649	
12.21	114.3599	
12.211	114.3554	
12.212	114.3496	
12.212	114.3459	
12.213	114.341	
12.214	114.3358	
12.215	114.3332	
12.216	114.3298	
12.217	114.3234	
12.217	114.3174	
12.218	114.3122	
12.219	114.3077	
12.22	114.3063	
12.221	114.3039	
12.222	114.3013	
12.222	114.2971	
12.223	114.293	
12.224	114.2882	
12.225	114.2856	
12.226	114.2858	
12.227	114.2834	
12.227	114.2809	
12.228	114.2764	
12.229	114.2724	
12.23	114.2703	
12.231	114.2698	
12.231	114.2673	
12.232	114.2672	
12.233	114.2655	
12.234	114.266	
12.235	114.2643	
12.236	114.2615	
12.236	114.2597	
12.237	114.2579	
12.238	114.2551	
12.239	114.2531	
12.24	114.2503	
12.241	114.2466	
12.241	114.2438	
12.242	114.2423	
12.243	114.2414	
12.244	114.2393	
12.245	114.2383	
12.246	114.2366	
12.246	114.2338	
12.247	114.2305	
12.248	114.2289	
12.249	114.2269	
12.25	114.2245	
12.251	114.221	
12.251	114.2162	
12.252	114.2128	
12.253	114.209	
12.254	114.2051	
12.255	114.2009	
12.256	114.197	
12.256	114.1907	
12.257	114.186	
12.258	114.183	
12.259	114.1796	
12.26	114.1751	
12.26	114.1717	
12.261	114.1671	
12.262	114.1629	
12.263	114.1584	
12.264	114.1548	
12.265	114.1517	
12.265	114.1502	
12.266	114.1469	
12.267	114.1428	
12.268	114.1393	
12.269	114.1352	
12.27	114.1317	
12.27	114.1284	
12.271	114.1257	
12.272	114.1232	
12.273	114.1203	
12.274	114.1166	
12.275	114.1129	
12.275	114.1086	
12.276	114.1049	
12.277	114.104	
12.278	114.1028	
12.279	114.1004	
12.28	114.0982	
12.28	114.0957	
12.281	114.0934	
12.282	114.0925	
12.283	114.0932	
12.284	114.0927	
12.285	114.0917	
12.285	114.0903	
12.286	114.0886	
12.287	114.0871	
12.288	114.0854	
12.289	114.0838	
12.29	114.0834	
12.29	114.082	
12.291	114.0804	
12.292	114.0786	
12.293	114.0777	
12.294	114.0762	
12.294	114.0758	
12.295	114.0761	
12.296	114.0754	
12.297	114.0759	
12.298	114.0759	
12.299	114.0751	
12.299	114.0732	
12.3	114.0725	
12.301	114.072	
12.302	114.0723	
12.303	114.0709	
12.304	114.0673	
12.304	114.0634	
12.305	114.061	
12.306	114.0587	
12.307	114.0559	
12.308	114.0531	
12.309	114.0514	
12.309	114.0486	
12.31	114.0455	
12.311	114.0443	
12.312	114.0432	
12.313	114.0415	
12.314	114.0383	
12.314	114.0363	
12.315	114.0344	
12.316	114.0323	
12.317	114.0307	
12.318	114.0285	
12.319	114.0259	
12.319	114.0237	
12.32	114.022	
12.321	114.0195	
12.322	114.0161	
12.323	114.0151	
12.323	114.0138	
12.324	114.013	
12.325	114.0125	
12.326	114.0126	
12.327	114.0115	
12.328	114.0108	
12.328	114.0091	
12.329	114.0082	
12.33	114.0077	
12.331	114.0075	
12.332	114.0072	
12.333	114.0064	
12.333	114.0049	
12.334	114.0042	
12.335	114.0024	
12.336	114.001	
12.337	114.0005	
12.338	114.0001	
12.338	114.0001	
12.339	113.9984	
12.34	113.9968	
12.341	113.9956	
12.342	113.9959	
12.343	113.9972	
12.343	113.9963	
12.344	113.9952	
12.345	113.9951	
12.346	113.9955	
12.347	113.9946	
12.348	113.9944	
12.348	113.996	
12.349	113.9977	
12.35	113.9973	
12.351	113.9974	
12.352	113.9975	
12.353	113.9965	
12.353	113.9971	
12.354	113.9992	
12.355	113.9989	
12.356	113.9991	
12.357	113.9987	
12.357	113.9974	
12.358	113.9952	
12.359	113.9925	
12.36	113.9916	
12.361	113.9909	
12.362	113.9904	
12.362	113.9902	
12.363	113.9891	
12.364	113.988	
12.365	113.9866	
12.366	113.9848	
12.367	113.9835	
12.367	113.982	
12.368	113.9803	
12.369	113.9774	
12.37	113.9754	
12.371	113.9751	
12.372	113.9742	
12.372	113.9736	
12.373	113.9727	
12.374	113.9719	
12.375	113.969	
12.376	113.9699	
12.377	113.9708	
12.377	113.9702	
12.378	113.968	
12.379	113.969	
12.38	113.971	
12.381	113.9721	
12.382	113.9745	
12.382	113.9755	
12.383	113.9759	
12.384	113.9778	
12.385	113.9791	
12.386	113.9796	
12.386	113.98	
12.387	113.9814	
12.388	113.9838	
12.389	113.9851	
12.39	113.987	
12.391	113.9871	
12.391	113.9896	
12.392	113.991	
12.393	113.9913	
12.394	113.9936	
12.395	113.993	
12.396	113.9955	
12.396	113.9956	
12.397	113.9971	
12.398	113.9983	
12.399	114.0027	
12.4	114.0055	
12.401	114.0051	
12.401	114.0056	
12.402	114.0043	
12.403	114.0048	
12.404	114.0055	
12.405	114.0042	
12.406	114.0021	
12.406	114.0017	
12.407	114.004	
12.408	114.0047	
12.409	114.0048	
12.41	114.0042	
12.411	114.0023	
12.411	114.0021	
12.412	114.0004	
12.413	113.9987	
12.414	113.9995	
12.415	114.0004	
12.416	114.0006	
12.416	113.9993	
12.417	113.9997	
12.418	114.0003	
12.419	113.9993	
12.42	113.9965	
12.42	113.9952	
12.421	113.9985	
12.422	113.9981	
12.423	113.9986	
12.424	113.9998	
12.425	114.0001	
12.425	114.0011	
12.426	114.0025	
12.427	114.0045	
12.428	114.007	
12.429	114.0074	
12.43	114.0075	
12.43	114.0089	
12.431	114.0113	
12.432	114.0135	
12.433	114.0164	
12.434	114.0186	
12.435	114.0199	
12.435	114.0204	
12.436	114.0225	
12.437	114.024	
12.438	114.0251	
12.439	114.0266	
12.44	114.0301	
12.44	114.0335	
12.441	114.0356	
12.442	114.035	
12.443	114.0362	
12.444	114.039	
12.445	114.0411	
12.445	114.043	
12.446	114.0454	
12.447	114.0497	
12.448	114.0533	
12.449	114.0552	
12.449	114.0571	
12.45	114.0594	
12.451	114.0603	
12.452	114.0611	
12.453	114.0637	
12.454	114.0657	
12.454	114.0678	
12.455	114.0689	
12.456	114.0707	
12.457	114.0734	
12.458	114.0759	
12.459	114.0791	
12.459	114.0815	
12.46	114.0839	
12.461	114.0866	
12.462	114.0892	
12.463	114.0909	
12.464	114.0928	
12.464	114.0961	
12.465	114.0992	
12.466	114.1013	
12.467	114.1019	
12.468	114.1011	
12.469	114.1006	
12.469	114.1006	
12.47	114.1028	
12.471	114.1056	
12.472	114.1093	
12.473	114.1125	
12.474	114.1143	
12.474	114.1166	
12.475	114.119	
12.476	114.1218	
12.477	114.1236	
12.478	114.1237	
12.479	114.125	
12.479	114.1256	
12.48	114.1261	
12.481	114.1281	
12.482	114.1296	
12.483	114.1309	
12.483	114.1335	
12.484	114.1366	
12.485	114.1387	
12.486	114.1397	
12.487	114.1409	
12.488	114.1437	
12.488	114.1467	
12.489	114.1494	
12.49	114.1532	
12.491	114.1557	
12.492	114.1579	
12.493	114.1609	
12.493	114.1651	
12.494	114.169	
12.495	114.1706	
12.496	114.1723	
12.497	114.1761	
12.498	114.1797	
12.498	114.1843	
12.499	114.1891	
12.5	114.1945	
12.501	114.1998	
12.502	114.2026	
12.503	114.2057	
12.503	114.2091	
12.504	114.2118	
12.505	114.2155	
12.506	114.2197	
12.507	114.2236	
12.508	114.2274	
12.508	114.2314	
12.509	114.2363	
12.51	114.2404	
12.511	114.243	
12.512	114.247	
12.512	114.252	
12.513	114.2551	
12.514	114.2568	
12.515	114.2592	
12.516	114.2637	
12.517	114.2669	
12.517	114.2701	
12.518	114.2729	
12.519	114.2752	
12.52	114.2772	
12.521	114.2778	
12.522	114.278	
12.522	114.281	
12.523	114.2838	
12.524	114.2871	
12.525	114.2906	
12.526	114.2937	
12.527	114.2947	
12.527	114.2966	
12.528	114.3004	
12.529	114.3031	
12.53	114.305	
12.531	114.3084	
12.532	114.311	
12.532	114.3137	
12.533	114.3153	
12.534	114.3174	
12.535	114.32	
12.536	114.3229	
12.537	114.3241	
12.537	114.3288	
12.538	114.3302	
12.539	114.3333	
12.54	114.3375	
12.541	114.3416	
12.542	114.3457	
12.542	114.3514	
12.543	114.3533	
12.544	114.3565	
12.545	114.3593	
12.546	114.3641	
12.546	114.3667	
12.547	114.3725	
12.548	114.377	
12.549	114.3817	
12.55	114.3842	
12.551	114.3905	
12.551	114.393	
12.552	114.3982	
12.553	114.403	
12.554	114.4071	
12.555	114.4107	
12.556	114.4164	
12.556	114.4207	
12.557	114.4271	
12.558	114.4302	
12.559	114.4362	
12.56	114.4403	
12.561	114.4433	
12.561	114.449	
12.562	114.4536	
12.563	114.4568	
12.564	114.4633	
12.565	114.4692	
12.566	114.4748	
12.566	114.4776	
12.567	114.4843	
12.568	114.4882	
12.569	114.4934	
12.57	114.4961	
12.571	114.5027	
12.571	114.5064	
12.572	114.5089	
12.573	114.5127	
12.574	114.5179	
12.575	114.523	
12.575	114.5275	
12.576	114.532	
12.577	114.5381	
12.578	114.5414	
12.579	114.5468	
12.58	114.5503	
12.58	114.5563	
12.581	114.5595	
12.582	114.5618	
12.583	114.566	
12.584	114.571	
12.585	114.5741	
12.585	114.5778	
12.586	114.5813	
12.587	114.5861	
12.588	114.5909	
12.589	114.5967	
12.59	114.602	
12.59	114.6061	
12.591	114.6086	
12.592	114.6123	
12.593	114.6185	
12.594	114.6245	
12.595	114.6286	
12.595	114.6317	
12.596	114.6358	
12.597	114.6399	
12.598	114.6434	
12.599	114.6489	
12.6	114.6542	
12.6	114.6602	
12.601	114.6646	
12.602	114.6713	
12.603	114.6782	
12.604	114.6833	
12.605	114.6891	
12.605	114.6958	
12.606	114.7021	
12.607	114.7088	
12.608	114.7152	
12.609	114.7198	
12.609	114.7237	
12.61	114.7277	
12.611	114.7326	
12.612	114.739	
12.613	114.744	
12.614	114.7497	
12.614	114.7554	
12.615	114.7603	
12.616	114.7659	
12.617	114.7719	
12.618	114.7779	
12.619	114.7839	
12.619	114.7889	
12.62	114.7943	
12.621	114.7998	
12.622	114.8052	
12.623	114.811	
12.624	114.8164	
12.624	114.8213	
12.625	114.826	
12.626	114.8311	
